username,password,email,firstName,lastName,birthday,about
20130822,20130822,20130822@student.hust.edu.vn,Danh Chúng,Trí,1994-01-30,Class: Kỹ thuật máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130823,20130823,20130823@student.hust.edu.vn,Hứa Điềm,Kha,1993-01-09,Class: Toán-Tin \nInstitute: Viện Toán ứng dụng và Tin học
20130824,20130824,20130824@student.hust.edu.vn,Âu Tây,Thất,1993-04-12,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130825,20130825,20130825@student.hust.edu.vn,Tông Nhi,Thạch,1995-01-18,Class: Kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130826,20130826,20130826@student.hust.edu.vn,Kim Sỹ,Thoa,1994-12-04,Class: Hệ thống thông tin \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130827,20130827,20130827@student.hust.edu.vn,Tào Như,Chương,1994-08-25,Class: Hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130828,20130828,20130828@student.hust.edu.vn,Nhiệm Hậu,Đảm,1995-06-11,Class: Kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130829,20130829,20130829@student.hust.edu.vn,Nhậm Linh,Ấn,1995-01-21,Class: Kỹ thuật máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130830,20130830,20130830@student.hust.edu.vn,Dư Giang,Trình,1994-06-01,Class: Kỹ thuật máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130831,20130831,20130831@student.hust.edu.vn,Tiêu Hân,Nhàn,1993-03-08,Class: Kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130832,20130832,20130832@student.hust.edu.vn,Cam Nam,Len,1995-09-01,Class: Kỹ thuật vật liệu \nInstitute: Viện Khoa học và Kỹ thuật Vật liệu
20130833,20130833,20130833@student.hust.edu.vn,Ân Tiểu,Kiến,1994-07-03,Class: Kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130834,20130834,20130834@student.hust.edu.vn,Chử Danh,Mộc,1993-04-05,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130835,20130835,20130835@student.hust.edu.vn,Trà Hùng,Đạt,1993-11-27,Class: Kinh tế công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130836,20130836,20130836@student.hust.edu.vn,Hoa Tú,Uyên,1994-05-05,Class: Kỹ thuật sinh học / Công nghệ sinh học \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130837,20130837,20130837@student.hust.edu.vn,Giang Hường,Trinh,1994-03-21,Class: CN-Công nghệ kỹ thuật điện \nInstitute: Viện Điện
20130838,20130838,20130838@student.hust.edu.vn,Chung San,Lan,1993-01-09,Class: CN-Công nghệ kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130839,20130839,20130839@student.hust.edu.vn,Đào Tiên,Quý,1995-10-29,Class: CN-Công nghệ kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130840,20130840,20130840@student.hust.edu.vn,Trà Hiền,Thành,1994-11-01,Class: Kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130841,20130841,20130841@student.hust.edu.vn,Đổng Nông,Tuyến,1993-02-15,Class: Kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130842,20130842,20130842@student.hust.edu.vn,Tôn Thiền,Thi,1994-05-04,Class: Kỹ thuật nhiệt \nInstitute: Viện Khoa học và Công nghệ Nhiệt Lạnh
20130843,20130843,20130843@student.hust.edu.vn,Mạc Năm,Phúc,1993-11-04,Class: Kỹ thuật nhiệt \nInstitute: Viện Khoa học và Công nghệ Nhiệt Lạnh
20130844,20130844,20130844@student.hust.edu.vn,Tống Hàn,Khái,1995-06-29,Class: CN-Công nghệ thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130845,20130845,20130845@student.hust.edu.vn,Lâm Phùng,Sáng,1994-07-09,Class: Công nghệ may \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130846,20130846,20130846@student.hust.edu.vn,Cung Ánh,Kỳ,1994-08-05,Class: CN-Công nghệ kỹ thuật điện \nInstitute: Viện Điện
20130847,20130847,20130847@student.hust.edu.vn,Đổng Thăng,Hữu,1995-01-12,Class: Kỹ thuật điện \nInstitute: Viện Điện
20130848,20130848,20130848@student.hust.edu.vn,Lương Hữu,Tấn,1995-02-01,Class: Tài chính-Ngân hàng \nInstitute: Viện Kinh tế & Quản lý
20130849,20130849,20130849@student.hust.edu.vn,Lại Hường,Đắc,1994-02-03,Class: Kỹ thuật phần mềm \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130850,20130850,20130850@student.hust.edu.vn,Ánh Tiến,Đàm,1994-06-01,Class: Kỹ thuật cơ khí \nInstitute: Viện cơ khí
20130851,20130851,20130851@student.hust.edu.vn,Triệu Mơ,Khải,1995-10-24,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130852,20130852,20130852@student.hust.edu.vn,Đàm Đích,Ngọc,1993-04-12,Class: Kỹ thuật phần mềm \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130853,20130853,20130853@student.hust.edu.vn,Liễu Tế,Huấn,1994-12-27,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130854,20130854,20130854@student.hust.edu.vn,Lại Khiêm,Bằng,1993-07-08,Class: Kế toán \nInstitute: Viện Kinh tế & Quản lý
20130855,20130855,20130855@student.hust.edu.vn,Trịnh Quyến,Kỳ,1995-05-16,Class: Khoa học máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130856,20130856,20130856@student.hust.edu.vn,Ngụy Sương,Mã,1995-10-24,Class: Kế toán \nInstitute: Viện Kinh tế & Quản lý
20130857,20130857,20130857@student.hust.edu.vn,Ma Quảng,Nghi,1995-10-31,Class: Quản lý công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130858,20130858,20130858@student.hust.edu.vn,Thi Nha,Hậu,1993-08-28,Class: Kỹ thuật điện \nInstitute: Viện Điện
20130859,20130859,20130859@student.hust.edu.vn,Nhâm Điềm,Uyên,1995-06-09,Class: CN-Công nghệ thông tin \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130860,20130860,20130860@student.hust.edu.vn,Bàng Mạc,Phỉ,1994-10-31,Class: Kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130861,20130861,20130861@student.hust.edu.vn,Phi Bính,Huynh,1994-08-10,Class: Kỹ thuật môi trường \nInstitute: Viện Khoa học và Công nghệ Môi trường
20130862,20130862,20130862@student.hust.edu.vn,Lục Tai,Như,1994-10-03,Class: Hệ thống thông tin quản lý \nInstitute: Viện Toán ứng dụng và Tin học
20130863,20130863,20130863@student.hust.edu.vn,Khuất Lệ,Thục,1994-07-01,Class: Công nghệ may \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130864,20130864,20130864@student.hust.edu.vn,Cao Hiên,Phỉ,1993-04-24,Class: CN-Công nghệ thông tin \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130865,20130865,20130865@student.hust.edu.vn,Chiêm Đằng,Chi,1994-08-27,Class: Toán-Tin \nInstitute: Viện Toán ứng dụng và Tin học
20130866,20130866,20130866@student.hust.edu.vn,Từ Bích,Trần,1995-06-11,Class: Kinh tế công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130867,20130867,20130867@student.hust.edu.vn,Thế Bé,Minh,1993-04-14,Class: Kỹ thuật dệt \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130868,20130868,20130868@student.hust.edu.vn,Lữ La,Thùy,1993-07-14,Class: CN-Công nghệ kỹ thuật điện \nInstitute: Viện Điện
20130869,20130869,20130869@student.hust.edu.vn,Khâu Đan,Dạ,1993-07-26,Class: Hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130870,20130870,20130870@student.hust.edu.vn,Khuất Đường,Quyền,1994-09-30,Class: Kỹ thuật phần mềm \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130871,20130871,20130871@student.hust.edu.vn,Cát Thơ,Nguyễn,1993-06-10,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130872,20130872,20130872@student.hust.edu.vn,Bạch Huyền,Tuyên,1993-06-05,Class: Kỹ thuật điện tử - viễn thông \nInstitute: Viện Điện tử - Viễn thông
20130873,20130873,20130873@student.hust.edu.vn,Đinh Chanh,Thúy,1994-07-25,Class: Kỹ thuật thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130874,20130874,20130874@student.hust.edu.vn,Trịnh Len,Sư,1994-09-10,Class: Quản lý công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130875,20130875,20130875@student.hust.edu.vn,Bàng Bạch,Cường,1995-11-08,Class: Kinh tế công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130876,20130876,20130876@student.hust.edu.vn,Ông Điểm,Tiểu,1994-12-12,Class: Kỹ thuật phần mềm \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130877,20130877,20130877@student.hust.edu.vn,Nghiêm Năm,Hiền,1993-03-28,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130878,20130878,20130878@student.hust.edu.vn,Lữ Trinh,Ưng,1993-07-13,Class: Kỹ thuật dệt \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130879,20130879,20130879@student.hust.edu.vn,Lạc Chiến,Chành,1994-10-05,Class: Truyền thông và mạng máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130880,20130880,20130880@student.hust.edu.vn,Lục Nhàn,Hùng,1993-06-16,Class: Kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130881,20130881,20130881@student.hust.edu.vn,Bồ Trí,Lành,1995-11-22,Class: Kinh tế công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130882,20130882,20130882@student.hust.edu.vn,Cam Điện,Hương,1995-07-25,Class: Kỹ thuật in \nInstitute: Viện Kỹ thuật Hoá học
20130883,20130883,20130883@student.hust.edu.vn,Hồng Tượng,Vành,1994-05-09,Class: Kỹ thuật vật liệu \nInstitute: Viện Khoa học và Kỹ thuật Vật liệu
20130884,20130884,20130884@student.hust.edu.vn,Bửu Ngô,Thức,1993-08-22,Class: CN-Công nghệ kỹ thuật điện tử - viễn thông \nInstitute: Viện Điện tử - Viễn thông
20130885,20130885,20130885@student.hust.edu.vn,Hình Sáng,Nhạn,1994-08-09,Class: Kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130886,20130886,20130886@student.hust.edu.vn,Lâm Chi,Trúc,1995-11-26,Class: Kỹ thuật dệt \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130887,20130887,20130887@student.hust.edu.vn,Mạc Thiên,Cương,1993-09-05,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130888,20130888,20130888@student.hust.edu.vn,Lạc Lễ,Hợi,1993-12-26,Class: Hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130889,20130889,20130889@student.hust.edu.vn,Giáp Lạc,Công,1993-11-20,Class: Kỹ thuật sinh học / Công nghệ sinh học \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130890,20130890,20130890@student.hust.edu.vn,Cù Nông,Quang,1994-02-03,Class: Tài chính-Ngân hàng \nInstitute: Viện Kinh tế & Quản lý
20130891,20130891,20130891@student.hust.edu.vn,Thôi Điện,Khanh,1994-07-05,Class: CN-Công nghệ kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130892,20130892,20130892@student.hust.edu.vn,Mã Thọ,Quảng,1993-07-25,Class: Kỹ thuật cơ khí \nInstitute: Viện cơ khí
20130893,20130893,20130893@student.hust.edu.vn,Lương Luyện,Lễ,1993-08-03,Class: CN-Công nghệ kỹ thuật điện tử - viễn thông \nInstitute: Viện Điện tử - Viễn thông
20130894,20130894,20130894@student.hust.edu.vn,Cát Huy,Biên,1993-12-29,Class: CN-Công nghệ kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130895,20130895,20130895@student.hust.edu.vn,Cát Đôn,Khiếm,1993-03-24,Class: Quản lý công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130896,20130896,20130896@student.hust.edu.vn,Tôn Từ,Hoàn,1994-05-15,Class: Kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130897,20130897,20130897@student.hust.edu.vn,Đường Hùng,Trúc,1995-11-03,Class: Hệ thống thông tin quản lý \nInstitute: Viện Toán ứng dụng và Tin học
20130898,20130898,20130898@student.hust.edu.vn,Khu Hảo,Âu,1993-07-14,Class: Vật lý kỹ thuật \nInstitute: Viện Vật lý kỹ thuật
20130899,20130899,20130899@student.hust.edu.vn,Nghiêm Chanh,Hoài,1993-11-02,Class: CN-Công nghệ kỹ thuật điện tử - viễn thông \nInstitute: Viện Điện tử - Viễn thông
20130900,20130900,20130900@student.hust.edu.vn,Mạc Nguyện,Thạnh,1995-01-28,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130901,20130901,20130901@student.hust.edu.vn,Khu Truyền,Tuấn,1994-04-23,Class: Công nghệ may \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130902,20130902,20130902@student.hust.edu.vn,Thạch Huyền,Mổ,1994-07-02,Class: Tiếng Anh KHKT và công nghệ \nInstitute: Viện Ngoại ngữ
20130903,20130903,20130903@student.hust.edu.vn,Cái Đình,Nông,1994-07-09,Class: Khoa học máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130904,20130904,20130904@student.hust.edu.vn,Bạc Diệp,Lương,1995-05-06,Class: Tiếng Anh chuyên nghiệp quốc tế \nInstitute: Viện Ngoại ngữ
20130905,20130905,20130905@student.hust.edu.vn,Tống Bến,Nhã,1993-12-23,Class: CN-Công nghệ chế tạo máy \nInstitute: Viện cơ khí
20130906,20130906,20130906@student.hust.edu.vn,Thân Đăng,Lục,1995-05-21,Class: Kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130907,20130907,20130907@student.hust.edu.vn,Vương Diệp,Thạch,1994-09-18,Class: Kỹ thuật dệt \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130908,20130908,20130908@student.hust.edu.vn,Phương Hinh,Nội,1993-04-19,Class: Kỹ thuật điện tử - viễn thông \nInstitute: Viện Điện tử - Viễn thông
20130909,20130909,20130909@student.hust.edu.vn,Hạ Kiến,Từ,1993-08-30,Class: Kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130910,20130910,20130910@student.hust.edu.vn,Cát Long,Nhật,1993-06-05,Class: Tài chính-Ngân hàng \nInstitute: Viện Kinh tế & Quản lý
20130911,20130911,20130911@student.hust.edu.vn,Ánh Đàm,Đỗ,1995-07-30,Class: Vật lý kỹ thuật \nInstitute: Viện Vật lý kỹ thuật
20130912,20130912,20130912@student.hust.edu.vn,Lã Sỹ,Nguyễn,1995-04-20,Class: CN-Công nghệ chế tạo máy \nInstitute: Viện cơ khí
20130913,20130913,20130913@student.hust.edu.vn,Chử Lĩnh,Điềm,1994-11-23,Class: Kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130914,20130914,20130914@student.hust.edu.vn,Ân Phỉ,Phi,1994-12-24,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130915,20130915,20130915@student.hust.edu.vn,Vương Nhân,Đình,1994-12-09,Class: Hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130916,20130916,20130916@student.hust.edu.vn,Kiều Thu,Vang,1995-01-17,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130917,20130917,20130917@student.hust.edu.vn,Bàng Thời,Ngân,1993-05-27,Class: Kỹ thuật vật liệu \nInstitute: Viện Khoa học và Kỹ thuật Vật liệu
20130918,20130918,20130918@student.hust.edu.vn,Khúc Tiên,Ung,1993-11-10,Class: Kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130919,20130919,20130919@student.hust.edu.vn,Phí Nhiếp,Chi,1994-09-16,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130920,20130920,20130920@student.hust.edu.vn,Phương Chương,Cửu,1994-10-02,Class: CN-Công nghệ kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130921,20130921,20130921@student.hust.edu.vn,Cự Quan,Thục,1994-10-06,Class: Công nghệ may \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130922,20130922,20130922@student.hust.edu.vn,Danh Như,Đích,1995-04-19,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130923,20130923,20130923@student.hust.edu.vn,Cát Vạn,Tạ,1995-08-24,Class: Tài chính-Ngân hàng \nInstitute: Viện Kinh tế & Quản lý
20130924,20130924,20130924@student.hust.edu.vn,Cung Mỹ,– Mĩ Len,1995-06-22,Class: CN-Công nghệ thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130925,20130925,20130925@student.hust.edu.vn,Ngụy Ba,Hòa,1993-03-28,Class: CN-Công nghệ thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130926,20130926,20130926@student.hust.edu.vn,Lương Á,Tri,1995-11-16,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130927,20130927,20130927@student.hust.edu.vn,Lại Thy,Lành,1995-11-03,Class: Tiếng Anh KHKT và công nghệ \nInstitute: Viện Ngoại ngữ
20130928,20130928,20130928@student.hust.edu.vn,Bành Sỹ,Thăng,1993-07-28,Class: Tài chính-Ngân hàng \nInstitute: Viện Kinh tế & Quản lý
20130929,20130929,20130929@student.hust.edu.vn,Ông Đỗ,Hoài,1994-06-19,Class: Kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130930,20130930,20130930@student.hust.edu.vn,Danh Dũng,Thiêm,1994-06-26,Class: Khoa học máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130931,20130931,20130931@student.hust.edu.vn,Đậu Tín,Tuyết,1995-02-08,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130932,20130932,20130932@student.hust.edu.vn,Chung Hiên,Hào,1995-09-14,Class: Kỹ thuật máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130933,20130933,20130933@student.hust.edu.vn,Yên Tổ,Quân,1995-09-11,Class: Kỹ thuật điện \nInstitute: Viện Điện
20130934,20130934,20130934@student.hust.edu.vn,Trương Loan,Hỏa,1995-09-07,Class: Kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130935,20130935,20130935@student.hust.edu.vn,Bảo Nghĩa,Lân,1995-02-24,Class: Kỹ thuật dệt \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130936,20130936,20130936@student.hust.edu.vn,Đinh Nghĩa,Tưởng,1994-05-24,Class: Quản lý công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130937,20130937,20130937@student.hust.edu.vn,Bạch Ảnh,Tấn,1994-01-16,Class: Toán-Tin \nInstitute: Viện Toán ứng dụng và Tin học
20130938,20130938,20130938@student.hust.edu.vn,Giáp Thể,Luyện,1995-01-04,Class: Kỹ thuật điện tử - viễn thông \nInstitute: Viện Điện tử - Viễn thông
20130939,20130939,20130939@student.hust.edu.vn,Cái Nhã,Hiển,1995-08-30,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130940,20130940,20130940@student.hust.edu.vn,Ngụy Mai,Chành,1995-03-21,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130941,20130941,20130941@student.hust.edu.vn,Lương Triển,Đặng,1994-03-10,Class: Kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130942,20130942,20130942@student.hust.edu.vn,Vi Ly,Lương,1993-05-19,Class: Quản lý công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130943,20130943,20130943@student.hust.edu.vn,Bảo Chí,Khoa,1993-04-28,Class: Kỹ thuật sinh học / Công nghệ sinh học \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130944,20130944,20130944@student.hust.edu.vn,Cầm Triển,Mỹ – Mĩ,1993-06-17,Class: Kỹ thuật môi trường \nInstitute: Viện Khoa học và Công nghệ Môi trường
20130945,20130945,20130945@student.hust.edu.vn,Chung Lâm,Lành,1994-07-08,Class: CN-Công nghệ chế tạo máy \nInstitute: Viện cơ khí
20130946,20130946,20130946@student.hust.edu.vn,Tông Lục,Thảo,1995-03-18,Class: CN-Công nghệ kỹ thuật điện \nInstitute: Viện Điện
20130947,20130947,20130947@student.hust.edu.vn,Điền Hùng,Li,1994-09-01,Class: Tiếng Anh chuyên nghiệp quốc tế \nInstitute: Viện Ngoại ngữ
20130948,20130948,20130948@student.hust.edu.vn,Lục Thương,Thời,1994-08-10,Class: Kỹ thuật phần mềm \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130949,20130949,20130949@student.hust.edu.vn,Dư Thăng,Thương,1995-01-21,Class: Kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130950,20130950,20130950@student.hust.edu.vn,Ông Khang,Khuất,1994-03-08,Class: Tiếng Anh KHKT và công nghệ \nInstitute: Viện Ngoại ngữ
20130951,20130951,20130951@student.hust.edu.vn,Thân Chành,Tắc,1993-12-19,Class: Kỹ thuật phần mềm \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130952,20130952,20130952@student.hust.edu.vn,Trà Luận,Uyên,1994-12-25,Class: Tài chính-Ngân hàng \nInstitute: Viện Kinh tế & Quản lý
20130953,20130953,20130953@student.hust.edu.vn,Thái Quỳnh,Trâm,1994-10-28,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130954,20130954,20130954@student.hust.edu.vn,Xa Trọng,Đặng,1995-02-01,Class: Kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130955,20130955,20130955@student.hust.edu.vn,Đậu Hường,Trần,1993-04-25,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130956,20130956,20130956@student.hust.edu.vn,Chiêm Khanh,San,1995-01-04,Class: CN-Công nghệ kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130957,20130957,20130957@student.hust.edu.vn,Lương Huynh,Thiền,1994-11-08,Class: CN-Công nghệ kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130958,20130958,20130958@student.hust.edu.vn,Trà Phúc,Đam,1995-01-17,Class: Kỹ thuật thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130959,20130959,20130959@student.hust.edu.vn,Giáp Chương,Địch,1995-02-09,Class: Kỹ thuật máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130960,20130960,20130960@student.hust.edu.vn,Chương Bằng,Nội,1994-02-07,Class: Kỹ thuật máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130961,20130961,20130961@student.hust.edu.vn,Cự Hợp,Bỉ,1995-07-18,Class: Kỹ thuật môi trường \nInstitute: Viện Khoa học và Công nghệ Môi trường
20130962,20130962,20130962@student.hust.edu.vn,Trịnh Khiêm,Vang,1994-02-22,Class: Sư phạm kỹ thuật công nghiệp \nInstitute: Viện Sư phạm Kỹ thuật
20130963,20130963,20130963@student.hust.edu.vn,Khưu Chanh,Hỏa,1994-11-01,Class: Kỹ thuật vật liệu \nInstitute: Viện Khoa học và Kỹ thuật Vật liệu
20130964,20130964,20130964@student.hust.edu.vn,Châu Đồng,Diệp,1995-03-07,Class: Vật lý kỹ thuật \nInstitute: Viện Vật lý kỹ thuật
20130965,20130965,20130965@student.hust.edu.vn,Trà Nguyễn,Phụng,1994-04-28,Class: CN-Công nghệ kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130966,20130966,20130966@student.hust.edu.vn,Trình Từ,Triệu,1995-11-15,Class: Kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130967,20130967,20130967@student.hust.edu.vn,Ấu Thừa,Trầm,1995-08-10,Class: CN-Công nghệ kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130968,20130968,20130968@student.hust.edu.vn,Đổng Vang,Tuyết,1995-03-19,Class: Kỹ thuật thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130969,20130969,20130969@student.hust.edu.vn,Yên Bích,Đằng,1995-10-31,Class: CN-Công nghệ kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130970,20130970,20130970@student.hust.edu.vn,Mai Trường,Hiệp,1993-07-18,Class: Công nghệ may \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130971,20130971,20130971@student.hust.edu.vn,Hồng Thủy,Giáp,1994-01-01,Class: Kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130972,20130972,20130972@student.hust.edu.vn,Nông Bắc,Chuẩn,1994-05-24,Class: Tiếng Anh chuyên nghiệp quốc tế \nInstitute: Viện Ngoại ngữ
20130973,20130973,20130973@student.hust.edu.vn,Đinh Hoa,Quỳnh,1994-03-13,Class: CN-Công nghệ thông tin \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130974,20130974,20130974@student.hust.edu.vn,Bá Cao,Ân,1995-06-28,Class: Kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130975,20130975,20130975@student.hust.edu.vn,Bế Dự,Tử,1993-07-25,Class: CN-Công nghệ kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130976,20130976,20130976@student.hust.edu.vn,Đồng Tăng,Hồng,1994-05-21,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130977,20130977,20130977@student.hust.edu.vn,Châu Lực,Thế,1994-12-23,Class: CN-Công nghệ kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130978,20130978,20130978@student.hust.edu.vn,Nhậm Bằng,Đăng,1995-03-10,Class: Hệ thống thông tin \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130979,20130979,20130979@student.hust.edu.vn,Bành Chính,Ánh,1993-12-16,Class: Kỹ thuật sinh học / Công nghệ sinh học \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130980,20130980,20130980@student.hust.edu.vn,Tôn Mổ,Mịch,1994-01-11,Class: CN-Công nghệ kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130981,20130981,20130981@student.hust.edu.vn,Cát Phùng,Lộc,1994-03-17,Class: Kinh tế công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130982,20130982,20130982@student.hust.edu.vn,Vương Á,Nữ,1994-03-27,Class: Kỹ thuật thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130983,20130983,20130983@student.hust.edu.vn,Tông Trí,Trang,1994-07-07,Class: Tài chính-Ngân hàng \nInstitute: Viện Kinh tế & Quản lý
20130984,20130984,20130984@student.hust.edu.vn,Đơn Thu,Tuấn,1993-04-13,Class: CN-Công nghệ kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130985,20130985,20130985@student.hust.edu.vn,Lạc Chành,Cảnh,1993-07-08,Class: Kế toán \nInstitute: Viện Kinh tế & Quản lý
20130986,20130986,20130986@student.hust.edu.vn,Hồng Kiệt,Tướng,1993-02-15,Class: Tiếng Anh KHKT và công nghệ \nInstitute: Viện Ngoại ngữ
20130987,20130987,20130987@student.hust.edu.vn,Đường Ngạn,Hợi,1993-11-18,Class: CN-Công nghệ thông tin \nInstitute: Viện Công nghệ Thông tin và Truyền thông
